pl_controv_flag,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,st_met,st_meterr1,st_meterr2,st_metlim
0,1.860,0.240,-0.110,0,4.12000,,,0,3.520000,,,0,-0.130,0.080,-0.080,0
0,1.860,0.330,-0.190,0,4.12000,,,0,3.520000,,,0,0.000,0.147,-0.191,0
0,1.860,0.420,-0.370,0,4.12000,,,0,3.520000,,,0,0.060,0.093,-0.073,0
0,1.856,,,0,4.10000,,,0,3.520000,,,0,0.080,0.150,-0.100,0
0,1.860,0.920,-0.920,0,4.12000,,,0,3.520000,,,0,0.130,0.058,-0.058,0
0,1.860,0.450,-0.450,0,4.12000,,,0,3.520000,,,0,-0.140,0.120,-0.121,0
0,1.860,0.380,-0.380,0,4.12000,,,0,3.520000,,,0,-0.010,0.090,-0.104,0
0,1.860,0.240,-0.190,0,4.12000,,,0,3.520000,,,0,-0.300,0.150,-0.150,0
0,1.860,0.250,-0.170,0,4.12000,,,0,3.520000,,,0,-0.100,0.115,-0.122,0
0,2.050,0.140,-0.150,0,5.42000,0.61000,-0.57000,0,3.528714,0.827042,-0.661634,0,-0.200,0.150,-0.150,0
0,1.860,,,0,4.13000,0.66000,-1.14000,0,3.530000,,,0,,,,
0,1.850,0.161,-0.154,0,4.08000,,,0,3.540000,,,0,-0.238,0.235,-0.235,0
0,1.850,,,0,4.08000,2.58000,-2.08000,0,3.540000,,,0,,,,
0,1.850,0.330,-0.160,0,4.08000,,,0,3.540000,,,0,0.020,0.132,-0.165,0
0,1.850,0.370,-0.160,0,4.08000,,,0,3.540000,,,0,0.030,0.138,-0.162,0
0,1.850,0.100,-0.100,0,4.08000,,,0,3.540000,,,0,-0.263,0.041,-0.041,0
0,1.850,0.270,-0.270,0,4.08000,,,0,3.540000,,,0,0.090,0.123,-0.084,0
0,1.850,0.940,-0.940,0,4.08000,,,0,3.540000,,,0,0.140,0.150,-0.150,0
0,1.850,0.380,-0.380,0,4.08000,,,0,3.540000,,,0,0.041,0.028,-0.028,0
0,1.850,0.310,-0.250,0,4.08000,,,0,3.540000,,,0,0.150,0.094,-0.091,0
0,1.850,0.320,-0.410,0,4.08000,,,0,3.540000,,,0,-0.020,0.129,-0.177,0
0,0.497,0.021,-0.017,0,0.07930,,,0,3.550000,,,0,-0.550,0.070,-0.070,0
0,1.840,0.300,-0.180,0,4.04000,,,0,3.560000,,,0,-0.090,0.159,-0.190,0
0,1.840,0.260,-0.140,0,4.04000,,,0,3.560000,,,0,-0.040,0.148,-0.177,0
0,1.844,,,0,4.06000,,,0,3.560000,,,0,0.560,0.050,-0.300,0
0,1.840,0.500,-0.200,0,4.04000,,,0,3.560000,,,0,0.060,0.145,-0.165,0
0,1.840,0.660,-0.260,0,4.04000,,,0,3.560000,,,0,0.050,0.139,-0.141,0
0,1.840,0.110,-0.110,0,4.04000,,,0,3.560000,,,0,-0.160,,,0
0,1.840,0.100,-0.100,0,4.04000,,,0,3.560000,,,0,-0.040,0.089,-0.079,0
0,1.840,1.000,-1.000,0,4.04000,,,0,3.560000,,,0,-0.211,0.014,-0.014,0
0,1.840,0.190,-0.190,0,4.04000,,,0,3.560000,,,0,0.118,0.014,-0.014,0
0,1.840,0.580,-0.580,0,4.04000,,,0,3.560000,,,0,-0.030,0.143,-0.152,0
0,1.840,1.080,-1.080,0,4.04000,,,0,3.560000,,,0,0.180,0.150,-0.150,0
0,1.840,0.400,-0.240,0,4.04000,,,0,3.560000,,,0,-0.080,0.153,-0.194,0
0,1.840,0.270,-0.170,0,4.04000,,,0,3.560000,,,0,0.080,0.079,-0.077,0
0,1.837,,,0,4.03000,,,0,3.570000,,,0,-0.220,0.300,-0.300,0
0,1.835,,,0,4.02000,,,0,3.580000,,,0,0.160,0.150,-0.150,0
0,1.830,,,0,4.00000,0.40000,-0.40000,0,3.590000,,,0,-0.030,0.160,-0.160,0
0,1.830,,,0,4.00000,1.00000,-1.00000,0,3.590000,,,0,0.180,0.080,-0.080,0
0,1.830,,,0,4.00000,0.30000,-0.30000,0,3.590000,,,0,-0.610,0.020,-0.020,0
0,1.830,,,0,4.00000,0.60000,-0.60000,0,3.590000,,,0,-0.610,0.020,-0.020,0
0,1.830,,,0,4.00000,0.80000,-0.70000,0,3.590000,,,0,-0.310,0.030,-0.030,0
0,1.830,,,0,4.00000,0.53000,-0.55000,0,3.590000,,,0,-0.200,0.200,-0.200,0
0,1.820,,,0,3.95000,0.42000,-0.43000,0,3.600000,,,0,0.130,0.160,-0.160,0
0,1.830,0.130,-0.120,0,4.01000,,,0,3.600000,,,0,,,,
0,1.830,0.100,-0.340,0,4.01000,,,0,3.600000,,,0,-0.090,0.087,-0.084,0
0,1.830,0.360,-0.360,0,4.01000,,,0,3.600000,,,0,-0.150,0.021,-0.021,0
0,1.510,0.040,-0.040,0,2.30000,0.60000,-0.50000,0,3.600000,1.100000,-0.900000,0,-0.180,0.100,-0.100,0
0,1.510,0.040,-0.040,0,2.10000,0.60000,-0.70000,0,3.600000,1.100000,-1.100000,0,-0.180,0.100,-0.100,0
0,1.830,0.300,-0.160,0,4.01000,,,0,3.600000,,,0,-0.020,0.143,-0.187,0
0,1.824,,,0,3.98000,,,0,3.600000,,,0,-0.260,0.300,-0.300,0
0,1.828,,,0,4.00000,,,0,3.600000,,,0,-0.220,0.300,-0.300,0
0,1.830,0.560,-0.310,0,4.01000,,,0,3.600000,,,0,0.040,0.105,-0.123,0
0,0.850,0.061,-0.047,0,0.40000,0.16000,-0.15000,0,3.600000,1.400000,-1.500000,0,-0.460,0.260,-0.260,0
0,2.287,0.108,-0.110,0,7.72000,1.67000,-1.52000,0,3.600000,1.200000,-0.830000,0,-0.230,0.050,-0.050,0
0,1.820,,,0,3.96000,5.88000,-2.66000,0,3.610000,,,0,,,,
0,1.820,0.610,-0.240,0,3.97000,,,0,3.620000,,,0,0.010,0.136,-0.185,0
0,1.820,0.320,-0.170,0,3.97000,,,0,3.620000,,,0,-0.020,0.139,-0.182,0
0,1.820,0.290,-0.140,0,3.97000,,,0,3.620000,,,0,0.080,0.166,-0.158,0
0,1.820,0.160,-0.150,0,3.97000,,,0,3.620000,,,0,-0.050,0.167,-0.170,0
0,1.820,0.120,-0.120,0,3.97000,,,0,3.620000,,,0,-0.170,0.091,-0.124,0
0,1.820,0.190,-0.190,0,3.97000,,,0,3.620000,,,0,0.118,0.014,-0.014,0
0,1.820,0.310,-0.210,0,3.97000,,,0,3.620000,,,0,0.010,0.135,-0.169,0
0,1.820,0.370,-0.240,0,3.97000,,,0,3.620000,,,0,0.030,0.081,-0.096,0
0,1.810,0.350,-0.350,0,3.93000,,,0,3.640000,,,0,-0.105,0.012,-0.012,0
0,1.814,,,0,3.95000,,,0,3.640000,,,0,-0.200,0.300,-0.300,0
0,1.810,0.330,-0.330,0,3.93000,,,0,3.640000,,,0,-0.023,0.012,-0.012,0
0,1.810,,,0,3.93000,0.83000,-0.64000,0,3.640000,,,0,-0.520,0.010,-0.010,0
0,1.810,,,0,3.93000,1.05000,-1.37000,0,3.640000,,,0,-0.520,0.010,-0.010,0
0,0.520,0.060,-0.050,0,0.09330,,,0,3.650000,,,0,-0.130,0.078,-0.074,0
0,1.802,0.245,-0.158,0,3.90000,,,0,3.660000,,,0,-0.110,0.080,-0.080,0
0,1.802,,,0,3.90000,,,0,3.660000,,,0,-0.240,0.300,-0.300,0
0,1.800,0.200,-0.100,0,3.89000,,,0,3.670000,,,0,-0.300,0.200,-0.200,0
0,1.800,0.300,-0.100,0,3.89000,,,0,3.670000,,,0,-0.100,0.100,-0.100,0
0,1.800,0.580,-0.200,0,3.89000,,,0,3.670000,,,0,-0.030,0.146,-0.200,0
0,1.800,0.370,-0.130,0,3.89000,,,0,3.670000,,,0,-0.060,0.158,-0.166,0
0,1.800,0.350,-0.350,0,3.89000,,,0,3.670000,,,0,-0.039,0.014,-0.014,0
0,1.800,0.870,-0.870,0,3.89000,,,0,3.670000,,,0,0.140,0.150,-0.150,0
0,1.800,,,0,3.90000,0.20000,-0.20000,0,3.670000,,,0,,,,
0,1.800,0.120,-0.120,0,3.89000,,,0,3.670000,,,0,,,,
0,2.350,0.080,-0.070,0,8.70000,1.70000,-1.70000,0,3.680000,0.860000,-0.770000,0,-0.315,0.060,-0.060,0
0,1.794,,,0,3.87000,,,0,3.680000,,,0,0.020,0.250,-0.300,0
0,1.794,,,0,3.87000,,,0,3.680000,,,0,0.040,0.150,-0.150,0
0,2.050,0.060,-0.060,0,5.77000,0.18000,-0.18000,0,3.690000,0.210000,-0.210000,0,-0.020,0.120,-0.120,0
0,1.900,0.300,-0.300,0,4.60000,0.30000,-0.30000,0,3.690000,,,0,0.060,0.200,-0.300,0
0,1.241,0.024,-0.026,0,1.30000,,,1,3.700000,,,1,-0.260,0.090,-0.090,0
0,1.790,0.100,-0.060,0,3.86000,,,0,3.700000,,,0,0.180,0.090,-0.100,0
0,1.690,0.170,-0.170,0,3.30000,1.20000,-1.20000,0,3.700000,2.100000,-1.500000,0,-0.010,0.090,-0.090,0
0,1.790,0.140,-0.100,0,3.86000,,,0,3.700000,,,0,0.080,0.080,-0.080,0
0,1.790,0.250,-0.160,0,3.86000,,,0,3.700000,,,0,0.080,0.144,-0.140,0
0,1.790,0.390,-0.390,0,3.86000,,,0,3.700000,,,0,0.010,0.090,-0.107,0
0,1.790,0.810,-0.810,0,3.86000,,,0,3.700000,,,0,0.010,0.129,-0.165,0
0,1.790,0.360,-0.360,0,3.86000,,,0,3.700000,,,0,-0.104,0.012,-0.012,0
0,1.790,0.200,-0.130,0,3.86000,,,0,3.700000,,,0,-0.030,0.153,-0.168,0
0,1.790,0.760,-0.270,0,3.86000,,,0,3.700000,,,0,0.060,0.131,-0.140,0
0,1.780,0.480,-0.220,0,3.82000,,,0,3.720000,,,0,0.010,0.140,-0.172,0
0,1.780,0.120,-0.140,0,3.82000,,,0,3.720000,,,0,0.010,0.152,-0.152,0
0,1.780,0.090,-0.070,0,3.82000,,,0,3.720000,,,0,0.020,0.113,-0.109,0
0,1.780,0.430,-0.200,0,3.82000,,,0,3.720000,,,0,0.040,0.138,-0.158,0
0,1.780,0.450,-0.450,0,3.82000,,,0,3.720000,,,0,-0.197,0.012,-0.012,0
0,1.780,0.470,-0.210,0,3.82000,,,0,3.720000,,,0,0.030,0.140,-0.164,0
0,1.780,0.430,-0.320,0,3.82000,,,0,3.720000,,,0,0.000,0.149,-0.181,0
0,1.780,0.170,-0.130,0,3.82000,,,0,3.720000,,,0,-0.130,0.105,-0.110,0
0,1.781,,,0,3.83000,,,0,3.730000,,,0,-0.080,0.300,-0.300,0
0,1.770,0.520,-0.480,0,3.78000,,,0,3.750000,,,0,0.080,0.143,-0.142,0
0,1.770,0.510,-0.280,0,3.78000,,,0,3.750000,,,0,0.010,0.136,-0.183,0
0,1.770,0.050,-0.140,0,3.78000,,,0,3.750000,,,0,-0.140,0.090,-0.095,0
0,1.770,0.350,-0.190,0,3.78000,,,0,3.750000,,,0,-0.060,0.174,-0.175,0
0,1.770,0.230,-0.180,0,3.78000,,,0,3.750000,,,0,-0.130,0.174,-0.192,0
0,1.770,0.340,-0.340,0,3.78000,,,0,3.750000,,,0,0.021,0.013,-0.013,0
0,1.770,0.420,-0.420,0,3.78000,,,0,3.750000,,,0,-0.443,0.012,-0.012,0
0,1.770,0.370,-0.370,0,3.78000,,,0,3.750000,,,0,0.070,0.079,-0.069,0
0,1.770,0.430,-0.430,0,3.78000,,,0,3.750000,,,0,-0.120,0.110,-0.112,0
0,1.770,0.830,-0.830,0,3.78000,,,0,3.750000,,,0,0.160,0.150,-0.150,0
0,1.770,0.340,-0.340,0,3.78000,,,0,3.750000,,,0,0.121,0.024,-0.024,0
0,1.600,0.080,-0.070,0,4.13000,0.81000,-0.95000,0,3.750000,0.890000,-0.970000,0,0.040,0.080,-0.080,0
0,1.770,0.270,-0.270,0,3.78000,,,0,3.750000,,,0,0.211,0.014,-0.014,0
0,1.770,0.410,-0.210,0,3.78000,,,0,3.750000,,,0,0.040,0.137,-0.147,0
0,1.770,0.590,-0.240,0,3.78000,,,0,3.750000,,,0,0.050,0.129,-0.144,0
0,1.770,,,0,3.79832,0.33264,-0.31213,0,3.760000,,,0,0.230,0.100,-0.100,0
0,1.600,0.180,-0.180,0,2.80000,0.60000,-0.60000,0,3.760000,,,0,0.229,0.015,-0.015,0
0,1.770,,,0,3.80000,1.50000,-1.20000,0,3.770000,,,0,-0.550,0.100,-0.100,0
0,1.764,,,0,3.76000,,,0,3.770000,,,0,0.080,0.150,-0.150,0
0,1.760,,,0,3.75000,0.48000,-0.47000,0,3.780000,,,0,0.100,0.190,-0.190,0
0,1.760,0.090,-0.100,0,3.75000,,,0,3.780000,,,0,0.110,0.142,-0.190,0
0,1.760,0.060,-0.080,0,3.75000,,,0,3.780000,,,0,0.000,0.093,-0.100,0
0,1.760,0.300,-0.300,0,3.75000,,,0,3.780000,,,0,0.282,0.019,-0.019,0
0,1.760,0.060,-0.310,0,3.75000,,,0,3.780000,,,0,-0.010,0.100,-0.108,0
0,1.760,0.080,-0.060,0,3.75000,,,0,3.780000,,,0,-0.210,0.096,-0.098,0
0,1.760,0.140,-0.130,0,3.75000,,,0,3.780000,,,0,-0.050,0.140,-0.167,0
0,1.750,0.130,-0.100,0,3.71000,,,0,3.800000,,,0,-0.290,0.030,-0.030,0
0,1.750,0.820,-0.290,0,3.71000,,,0,3.800000,,,0,0.050,0.135,-0.144,0
0,1.750,0.090,-0.090,0,3.71000,,,0,3.800000,,,0,-0.460,0.097,-0.094,0
0,1.750,0.280,-0.170,0,3.71000,,,0,3.800000,,,0,0.010,0.135,-0.168,0
0,1.750,0.880,-0.270,0,3.71000,,,0,3.800000,,,0,0.060,0.134,-0.141,0
0,1.750,0.490,-0.190,0,3.71000,,,0,3.800000,,,0,0.030,0.156,-0.166,0
0,1.750,0.410,-0.410,0,3.71000,,,0,3.800000,,,0,-0.443,0.012,-0.012,0
0,1.750,0.080,-0.060,0,3.71000,,,0,3.800000,,,0,0.050,0.106,-0.098,0
0,1.750,0.940,-0.940,0,3.71000,,,0,3.800000,,,0,0.187,0.036,-0.036,0
0,1.750,0.840,-0.840,0,3.71000,,,0,3.800000,,,0,0.160,0.150,-0.150,0
0,1.750,0.320,-0.320,0,3.71000,,,0,3.800000,,,0,0.079,0.011,-0.011,0
0,1.750,,,0,3.71000,,,0,3.800000,,,0,0.200,0.100,-0.100,0
0,1.750,0.310,-0.200,0,3.71000,,,0,3.800000,,,0,-0.120,0.165,-0.201,0
0,1.425,0.037,-0.037,0,2.00000,0.23000,-0.23000,0,3.800000,0.500000,-0.500000,0,-0.400,0.050,-0.050,0
0,1.747,,,0,3.70000,,,0,3.810000,,,0,0.160,0.150,-0.150,0
0,1.740,0.170,-0.120,0,3.68000,,,0,3.840000,,,0,-0.090,0.040,-0.040,0
0,1.736,0.125,-0.119,0,3.66000,,,0,3.840000,,,0,-0.176,0.235,-0.235,0
0,1.740,0.680,-0.340,0,3.68000,,,0,3.840000,,,0,0.090,0.137,-0.143,0
0,1.740,0.540,-0.540,0,3.68000,,,0,3.840000,,,0,0.030,0.101,-0.099,0
0,1.740,0.180,-0.180,0,3.68000,,,0,3.840000,,,0,0.025,0.002,-0.002,0
0,1.740,0.090,-0.100,0,3.68000,,,0,3.840000,,,0,-0.070,0.164,-0.164,0
0,1.740,0.400,-0.210,0,3.68000,,,0,3.840000,,,0,0.060,0.137,-0.129,0
0,1.734,,,0,3.66000,,,0,3.850000,,,0,0.140,0.150,-0.150,0
0,1.710,0.310,-0.140,0,3.50000,3.40000,-2.90000,0,3.850000,,,0,0.050,0.102,-0.102,0
0,1.730,0.140,-0.130,0,3.64000,,,0,3.860000,,,0,,,,
0,1.730,0.240,-0.210,0,3.64000,,,0,3.860000,,,0,-0.110,0.120,-0.120,0
0,1.730,0.120,-0.150,0,3.64000,,,0,3.860000,,,0,-0.150,0.160,-0.236,0
0,1.730,0.810,-0.250,0,3.64000,,,0,3.860000,,,0,0.030,0.132,-0.175,0
0,1.730,0.210,-0.140,0,3.64000,,,0,3.860000,,,0,-0.260,0.141,-0.152,0
0,1.730,0.210,-0.110,0,3.64000,,,0,3.860000,,,0,0.030,0.126,-0.164,0
0,1.730,0.120,-0.180,0,3.64000,,,0,3.860000,,,0,-0.060,0.120,-0.160,0
0,1.730,0.410,-0.190,0,3.64000,,,0,3.860000,,,0,0.030,0.140,-0.164,0
0,1.730,0.470,-0.190,0,3.64000,,,0,3.860000,,,0,0.030,0.136,-0.178,0
0,1.730,0.230,-0.140,0,3.64000,,,0,3.860000,,,0,-0.070,0.157,-0.175,0
0,1.730,0.160,-0.190,0,3.64000,,,0,3.860000,,,0,-0.240,0.201,-0.239,0
0,1.730,0.150,-0.100,0,3.64000,,,0,3.860000,,,0,-0.030,0.150,-0.168,0
0,1.730,0.400,-0.400,0,3.64000,,,0,3.860000,,,0,0.230,0.076,-0.080,0
0,1.730,0.100,-0.100,0,3.64000,,,0,3.860000,,,0,-0.200,0.100,-0.100,0
0,0.570,0.180,-0.180,0,0.13000,,,0,3.860000,,,0,-0.330,0.120,-0.120,0
0,2.390,0.100,-0.090,0,9.70000,1.80000,-1.70000,0,3.880000,0.910000,-0.800000,0,0.000,0.090,-0.090,0
0,1.720,,,0,3.60000,0.50000,-0.50000,0,3.890000,,,0,-0.260,,,0
0,1.720,0.190,-0.140,0,3.61000,,,0,3.900000,,,0,0.000,0.078,-0.083,0
0,1.718,0.070,-0.070,0,3.60000,,,0,3.900000,,,0,0.020,0.067,-0.067,0
0,1.717,,,0,3.59000,,,0,3.900000,,,0,0.100,0.100,-0.150,0
0,1.720,0.790,-0.790,0,3.61000,,,0,3.900000,,,0,0.130,0.152,-0.144,0
0,1.720,0.850,-0.850,0,3.61000,,,0,3.900000,,,0,-0.040,0.250,-0.260,0
0,1.720,0.280,-0.190,0,3.61000,,,0,3.900000,,,0,0.360,0.067,-0.071,0
0,1.720,0.090,-0.090,0,3.61000,,,0,3.900000,,,0,-0.390,0.059,-0.060,0
0,1.720,0.400,-0.150,0,3.61000,,,0,3.900000,,,0,0.030,0.131,-0.160,0
0,2.300,0.160,-0.150,0,8.60000,1.60000,-1.30000,0,3.900000,1.000000,-0.900000,0,0.280,0.110,-0.130,0
0,1.720,0.100,-0.100,0,3.61000,,,0,3.900000,,,0,-0.140,0.070,-0.070,0
0,1.715,0.061,-0.047,0,3.59000,,,0,3.910000,,,0,0.140,0.150,-0.150,0
0,1.714,,,0,3.58000,,,0,3.910000,,,0,-0.080,0.250,-0.300,0
0,2.190,0.070,-0.070,0,7.49000,0.24000,-0.24000,0,3.920000,0.270000,-0.270000,0,-0.020,0.120,-0.120,0
0,1.710,0.250,-0.250,0,3.57000,,,0,3.920000,,,0,0.110,0.080,-0.080,0
0,1.710,0.060,-0.050,0,3.57000,,,0,3.920000,,,0,0.040,0.070,-0.057,0
0,1.710,0.120,-0.110,0,3.57000,,,0,3.920000,,,0,0.000,0.089,-0.092,0
0,1.710,0.120,-0.120,0,3.57000,,,0,3.920000,,,0,-0.050,0.163,-0.175,0
0,1.710,0.270,-0.350,0,3.57000,,,0,3.920000,,,0,0.050,0.082,-0.050,0
0,1.710,0.130,-0.110,0,3.57000,,,0,3.920000,,,0,-0.020,0.146,-0.147,0
0,1.710,0.170,-0.170,0,3.57000,,,0,3.920000,,,0,0.062,0.031,-0.031,0
0,1.710,0.400,-0.400,0,3.57000,,,0,3.920000,,,0,0.020,0.085,-0.087,0
0,1.710,0.340,-0.230,0,3.57000,,,0,3.920000,,,0,-0.290,0.150,-0.150,0
0,1.706,,,0,3.55000,,,0,3.930000,,,0,0.160,0.150,-0.150,0
0,1.700,0.590,-0.310,0,3.53000,,,0,3.950000,,,0,-0.220,0.060,-0.060,0
0,1.700,0.200,-0.200,0,3.53000,,,0,3.950000,,,0,0.006,0.120,-0.120,0
0,1.700,0.290,-0.200,0,3.53000,,,0,3.950000,,,0,-0.510,0.106,-0.121,0
0,1.700,0.240,-0.130,0,3.53000,,,0,3.950000,,,0,0.040,0.135,-0.153,0
0,1.700,0.300,-0.130,0,3.53000,,,0,3.950000,,,0,0.040,0.138,-0.166,0
0,1.700,0.070,-0.110,0,3.53000,,,0,3.950000,,,0,0.100,0.154,-0.167,0
0,1.700,0.330,-0.330,0,3.53000,,,0,3.950000,,,0,-0.010,0.098,-0.113,0
0,1.700,0.860,-0.860,0,3.53000,,,0,3.950000,,,0,0.140,0.150,-0.150,0
0,1.700,0.610,-0.250,0,3.53000,,,0,3.950000,,,0,-0.020,0.139,-0.178,0
0,1.700,0.310,-0.250,0,3.53000,,,0,3.950000,,,0,0.150,0.079,-0.084,0
0,1.700,,,0,3.53853,0.84928,-0.77112,0,3.960000,,,0,-0.230,0.050,-0.050,0
0,1.700,,,0,3.54000,1.95000,-1.63000,0,3.960000,,,0,,,,
0,2.160,0.080,-0.080,0,7.25000,1.19000,-1.12000,0,3.970000,0.780000,-0.730000,0,0.018,0.057,-0.043,0
0,1.693,0.146,-0.132,0,3.51000,,,0,3.970000,,,0,-0.008,0.235,-0.235,0
0,0.600,0.090,-0.050,0,0.15600,,,0,3.970000,,,0,-0.070,0.149,-0.174,0
0,1.690,,,0,3.50000,0.40000,-0.40000,0,3.980000,,,0,-0.180,0.010,-0.010,0
0,1.692,0.136,-0.126,0,3.51000,,,0,3.980000,,,0,-0.388,0.235,-0.235,0
0,1.690,0.100,-0.090,0,3.50000,,,0,3.980000,,,0,-0.020,0.146,-0.160,0
0,1.690,0.620,-0.140,0,3.50000,,,0,3.980000,,,0,-0.020,0.143,-0.180,0
0,1.690,0.800,-0.800,0,3.50000,,,0,3.980000,,,0,0.020,0.147,-0.184,0
0,1.690,0.730,-0.730,0,3.50000,,,0,3.980000,,,0,0.160,0.150,-0.150,0
0,1.690,0.390,-0.170,0,3.50000,,,0,3.980000,,,0,0.050,0.136,-0.146,0
0,1.690,0.100,-0.070,0,3.50000,,,0,3.980000,,,0,-0.270,0.143,-0.138,0
0,1.690,0.370,-0.290,0,3.50000,,,0,3.980000,,,0,-0.100,0.120,-0.132,0
0,1.690,0.480,-0.280,0,3.50000,,,0,3.980000,,,0,0.070,0.093,-0.079,0
0,1.690,0.080,-0.070,0,3.50000,,,0,3.980000,,,0,0.130,0.133,-0.211,0
0,1.992,0.085,-0.090,0,5.72000,0.70000,-0.68000,0,3.980000,0.770000,-0.660000,0,-0.040,0.050,-0.050,0
0,1.689,0.180,-0.139,0,3.50000,,,0,3.990000,,,0,-0.244,0.235,-0.235,0
0,0.610,0.170,-0.050,0,0.16500,,,0,3.990000,,,0,0.010,0.153,-0.255,0
0,1.680,,,0,3.46000,,,0,4.010000,,,0,0.140,0.150,-0.150,0
0,1.680,0.260,-0.180,0,3.46000,,,0,4.010000,,,0,0.040,0.095,-0.092,0
0,1.680,0.370,-0.180,0,3.46000,,,0,4.010000,,,0,0.040,0.144,-0.158,0
0,1.680,0.370,-0.180,0,3.46000,,,0,4.010000,,,0,0.040,0.143,-0.169,0
0,1.680,0.690,-0.240,0,3.46000,,,0,4.010000,,,0,0.140,0.152,-0.140,0
0,1.680,0.730,-0.310,0,3.46000,,,0,4.010000,,,0,0.060,0.132,-0.139,0
0,1.680,0.760,-0.760,0,3.46000,,,0,4.010000,,,0,0.140,0.150,-0.150,0
0,1.682,,,0,3.47000,,,0,4.010000,,,0,0.070,0.250,-0.300,0
0,1.681,,,0,3.47000,,,0,4.010000,,,0,0.140,0.150,-0.150,0
