pl_controv_flag,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,st_met,st_meterr1,st_meterr2,st_metlim
0,1.330,0.090,-0.100,0,2.33000,,,0,5.440000,,,0,-0.120,0.159,-0.201,0
0,1.330,0.140,-0.090,0,2.33000,,,0,5.440000,,,0,-0.010,0.149,-0.155,0
0,1.480,0.130,-0.130,0,3.51000,1.90000,-1.90000,0,5.440000,3.480000,-3.480000,0,-0.200,0.070,-0.070,0
0,1.020,,,0,1.05000,0.13000,-0.12000,0,5.440000,,,0,-0.190,0.160,-0.160,0
0,1.116,0.014,-0.012,0,1.37400,0.06900,-0.06900,0,5.441939,0.264654,-0.275681,0,0.040,0.080,-0.080,0
0,1.097,0.014,-0.012,0,1.30800,0.05600,-0.05600,0,5.463993,0.220545,-0.237085,0,0.040,0.080,-0.080,0
0,1.040,0.037,-0.032,0,1.12000,,,0,5.470000,,,0,0.000,,,0
0,1.040,0.100,-0.090,0,1.12000,,,0,5.470000,,,0,,,,
0,1.040,0.080,-0.070,0,1.12000,,,0,5.470000,,,0,-0.030,0.147,-0.155,0
0,1.040,0.290,-0.130,0,1.12000,,,0,5.470000,,,0,0.050,0.147,-0.161,0
0,1.040,0.110,-0.110,0,1.12000,,,0,5.470000,,,0,-0.130,0.172,-0.200,0
0,1.326,,,0,2.32000,,,0,5.470000,,,0,0.250,0.013,-0.013,0
0,1.326,,,0,2.32000,,,0,5.470000,,,0,0.000,0.150,-0.150,0
0,1.030,,,0,1.09000,0.12000,-0.12000,0,5.480000,,,0,-0.180,0.160,-0.160,0
0,1.320,0.080,-0.080,0,2.30000,,,0,5.500000,,,0,0.040,0.040,-0.040,0
0,1.320,0.140,-0.090,0,2.30000,,,0,5.500000,,,0,0.020,0.096,-0.095,0
0,1.320,0.090,-0.080,0,2.30000,,,0,5.500000,,,0,-0.030,0.148,-0.169,0
0,1.320,0.210,-0.170,0,2.30000,,,0,5.500000,,,0,0.120,0.074,-0.076,0
0,1.320,0.190,-0.130,0,2.30000,,,0,5.500000,,,0,-0.050,0.153,-0.179,0
0,1.320,0.260,-0.260,0,2.30000,,,0,5.500000,,,0,-0.059,0.013,-0.013,0
0,1.319,,,0,2.30000,,,0,5.500000,,,0,-0.160,0.300,-0.300,0
0,1.320,0.360,-0.270,0,2.30000,,,0,5.500000,,,0,0.090,0.123,-0.084,0
0,1.320,0.140,-0.100,0,2.30000,,,0,5.500000,,,0,0.020,0.145,-0.181,0
0,1.320,0.140,-0.140,0,2.30000,,,0,5.500000,,,0,-0.070,0.114,-0.114,0
0,1.320,0.270,-0.270,0,2.30000,,,0,5.500000,,,0,-0.010,0.090,-0.104,0
0,1.320,0.630,-0.630,0,2.30000,,,0,5.500000,,,0,0.082,0.020,-0.020,0
0,1.320,0.520,-0.520,0,2.30000,,,0,5.500000,,,0,-0.178,0.013,-0.013,0
0,1.320,0.090,-0.090,0,2.30000,,,0,5.500000,,,0,-0.020,0.090,-0.090,0
0,1.320,0.250,-0.130,0,2.30000,,,0,5.500000,,,0,0.030,0.134,-0.166,0
0,1.320,0.070,-0.070,0,2.30000,,,0,5.500000,,,0,-0.070,0.077,-0.082,0
0,1.320,0.210,-0.210,0,2.30000,,,0,5.500000,,,0,0.098,0.040,-0.040,0
0,1.080,,,0,1.26000,0.21000,-0.21000,0,5.500000,,,0,0.070,0.190,-0.190,0
0,1.047,0.276,-0.257,0,1.15000,,,0,5.510000,,,0,-0.048,0.150,-0.210,0
0,1.050,0.090,-0.080,0,1.16000,,,0,5.510000,,,0,0.050,0.155,-0.160,0
0,1.050,0.210,-0.090,0,1.16000,,,0,5.510000,,,0,0.070,0.149,-0.154,0
0,1.050,0.440,-0.440,0,1.16000,,,0,5.510000,,,0,0.141,0.013,-0.013,0
0,1.050,0.050,-0.030,0,1.16000,,,0,5.510000,,,0,0.100,0.087,-0.085,0
0,1.258,0.040,-0.039,0,2.57000,0.50000,-0.50000,0,5.510000,1.600000,-1.600000,0,-0.029,0.061,-0.043,0
0,1.320,,,0,2.31000,0.50000,-0.49000,0,5.520000,,,0,-0.270,0.090,-0.090,0
0,1.313,0.101,-0.095,0,2.28000,,,0,5.530000,,,0,-0.234,0.235,-0.235,0
0,1.060,0.060,-0.080,0,1.20000,,,0,5.540000,,,0,0.040,0.156,-0.196,0
0,1.060,0.060,-0.040,0,1.20000,,,0,5.540000,,,0,0.010,0.092,-0.088,0
0,1.060,0.090,-0.070,0,1.20000,,,0,5.540000,,,0,-0.020,0.144,-0.171,0
0,1.060,0.260,-0.120,0,1.20000,,,0,5.540000,,,0,0.030,0.140,-0.167,0
0,1.060,0.470,-0.170,0,1.20000,,,0,5.540000,,,0,0.020,0.125,-0.184,0
0,1.060,0.150,-0.100,0,1.20000,,,0,5.540000,,,0,-0.150,0.110,-0.110,0
0,1.060,0.110,-0.110,0,1.20000,,,0,5.540000,,,0,-0.230,0.110,-0.166,0
0,1.310,0.144,-0.063,0,2.27000,,,0,5.550000,,,0,-0.130,0.080,-0.080,0
0,1.310,0.170,-0.170,0,2.27000,,,0,5.550000,,,0,-0.120,0.180,-0.180,0
0,1.310,0.090,-0.110,0,2.27000,,,0,5.550000,,,0,-0.100,0.149,-0.203,0
0,1.310,0.230,-0.230,0,2.27000,,,0,5.550000,,,0,0.130,0.090,-0.082,0
0,1.310,0.350,-0.180,0,2.27000,,,0,5.550000,,,0,-0.010,0.132,-0.179,0
0,1.310,0.220,-0.130,0,2.27000,,,0,5.550000,,,0,0.010,0.145,-0.166,0
0,1.310,0.200,-0.130,0,2.27000,,,0,5.550000,,,0,-0.070,0.155,-0.189,0
0,1.310,0.310,-0.180,0,2.27000,,,0,5.550000,,,0,0.040,0.143,-0.171,0
0,1.310,0.420,-0.420,0,2.27000,,,0,5.550000,,,0,-0.030,0.143,-0.152,0
0,1.310,0.700,-0.700,0,2.27000,,,0,5.550000,,,0,0.111,0.013,-0.013,0
0,1.310,0.100,-0.080,0,2.27000,,,0,5.550000,,,0,-0.030,0.155,-0.160,0
0,1.310,0.040,-0.040,0,2.27000,,,0,5.550000,,,0,0.040,0.060,-0.060,0
0,1.076,0.232,-0.060,0,1.26000,,,0,5.560000,,,0,0.068,0.198,-0.198,0
0,1.070,0.060,-0.080,0,1.24000,,,0,5.560000,,,0,-0.050,0.155,-0.173,0
0,1.070,0.090,-0.080,0,1.24000,,,0,5.560000,,,0,-0.010,0.144,-0.160,0
0,1.070,0.190,-0.100,0,1.24000,,,0,5.560000,,,0,-0.040,0.146,-0.172,0
0,1.073,,,0,1.25000,,,0,5.560000,,,0,0.080,0.057,-0.057,0
0,1.070,0.120,-0.120,0,1.24000,,,0,5.560000,,,0,-0.280,0.100,-0.100,0
0,1.307,,,0,2.26000,,,0,5.560000,,,0,-0.180,0.250,-0.300,0
0,1.070,0.060,-0.060,0,1.24000,,,0,5.560000,,,0,-0.050,0.080,-0.111,0
0,1.070,0.220,-0.220,0,1.24000,,,0,5.560000,,,0,-0.104,0.012,-0.012,0
0,1.070,0.070,-0.050,0,1.24000,,,0,5.560000,,,0,-0.030,0.094,-0.099,0
0,1.073,0.059,-0.054,0,1.25000,,,0,5.560000,,,0,-0.070,0.110,-0.110,0
0,1.075,0.142,-0.104,0,1.26000,,,0,5.570000,,,0,-0.244,0.235,-0.235,0
0,1.470,0.030,-0.020,0,3.26000,0.30000,-0.30000,0,5.570000,0.610000,-0.590000,0,-0.150,0.040,-0.040,0
0,1.067,,,0,1.23000,,,0,5.570000,,,0,-0.320,0.150,-0.150,0
0,1.147,0.055,-0.054,0,1.54000,0.20000,-0.19000,0,5.570000,0.680000,-0.600000,0,-0.340,0.090,-0.090,0
0,1.080,0.110,-0.110,0,1.28000,,,0,5.580000,,,0,,,,
0,1.080,0.090,-0.080,0,1.28000,,,0,5.580000,,,0,-0.010,0.150,-0.157,0
0,1.303,0.022,-0.022,0,2.25000,,,0,5.590000,,,0,,,,
0,1.300,0.100,-0.100,0,2.24000,,,0,5.600000,,,0,-0.010,0.030,-0.030,0
0,1.217,0.084,-0.083,0,1.84000,0.31000,-0.31000,0,5.600000,1.700000,-1.300000,0,-0.120,0.160,-0.160,0
0,1.670,0.170,-0.100,0,4.97000,0.24000,-0.23000,0,5.600000,1.200000,-1.300000,0,0.040,0.050,-0.050,0
0,1.300,0.100,-0.100,0,2.24000,,,0,5.600000,,,0,0.140,0.040,-0.040,0
0,1.300,0.200,-0.200,0,2.24000,,,0,5.600000,,,0,-0.040,0.030,-0.030,0
0,1.300,0.130,-0.110,0,2.24000,,,0,5.600000,,,0,-0.225,0.053,-0.053,0
0,1.300,0.240,-0.140,0,2.24000,,,0,5.600000,,,0,-0.020,0.141,-0.173,0
0,1.090,0.210,-0.210,0,1.32000,,,0,5.600000,,,0,-0.050,0.015,-0.015,0
0,1.090,0.040,-0.200,0,1.32000,,,0,5.600000,,,0,0.050,0.147,-0.177,0
0,1.300,0.070,-0.120,0,2.24000,,,0,5.600000,,,0,-0.100,0.149,-0.203,0
0,1.300,0.120,-0.090,0,2.24000,,,0,5.600000,,,0,-0.040,0.165,-0.183,0
0,1.090,0.260,-0.180,0,1.32000,,,0,5.600000,,,0,0.040,0.145,-0.160,0
0,1.300,0.210,-0.150,0,2.24000,,,0,5.600000,,,0,0.090,0.082,-0.079,0
0,1.090,0.440,-0.170,0,1.32000,,,0,5.600000,,,0,0.080,0.149,-0.145,0
0,1.300,,,0,2.24000,,,0,5.600000,,,0,0.380,0.050,-0.150,0
0,1.090,0.210,-0.210,0,1.32000,,,0,5.600000,,,0,0.116,0.043,-0.043,0
0,1.090,0.050,-0.050,0,1.32000,,,0,5.600000,,,0,-0.340,0.090,-0.095,0
0,1.090,0.080,-0.080,0,1.32000,,,0,5.600000,,,0,-0.100,0.109,-0.098,0
0,1.300,0.160,-0.160,0,2.24000,,,0,5.600000,,,0,0.197,0.014,-0.014,0
0,1.300,0.240,-0.170,0,2.24000,,,0,5.600000,,,0,0.060,0.081,-0.076,0
0,1.300,0.360,-0.220,0,2.24000,,,0,5.600000,,,0,0.090,0.089,-0.075,0
0,1.090,0.190,-0.130,0,1.32000,,,0,5.600000,,,0,0.190,0.080,-0.084,0
0,1.672,0.071,-0.071,0,4.82000,1.30000,-1.30000,0,5.600000,1.800000,-1.600000,0,-0.070,0.020,-0.020,0
0,1.300,0.050,-0.050,0,2.24000,,,0,5.600000,,,0,,,,
0,1.100,,,0,1.36000,0.17000,-0.17000,0,5.610000,,,0,-0.250,0.190,-0.190,0
0,1.092,,,0,1.33000,,,0,5.610000,,,0,-0.420,0.350,-0.300,0
0,1.089,,,0,1.32000,,,0,5.610000,,,0,0.040,0.250,-0.300,0
0,1.669,0.114,-0.099,0,4.77000,0.55000,-0.68000,0,5.620000,1.500000,-1.300000,0,-0.230,0.050,-0.050,0
0,1.664,0.043,-0.043,0,4.72000,0.42000,-0.42000,0,5.623888,0.716770,-0.661634,0,-0.240,0.050,-0.050,0
0,1.110,,,0,1.40000,0.21000,-0.21000,0,5.630000,,,0,-0.020,0.080,-0.080,0
0,1.093,0.152,-0.092,0,1.34000,,,0,5.640000,,,0,-0.190,0.080,-0.080,0
0,1.100,0.300,-0.200,0,1.37000,,,0,5.660000,,,0,-0.180,0.250,-0.250,0
0,1.100,,,0,1.37000,0.16000,-0.15000,0,5.660000,,,0,-0.080,0.080,-0.080,0
0,1.100,0.090,-0.060,0,1.37000,,,0,5.660000,,,0,-0.330,0.080,-0.080,0
0,1.100,0.100,-0.080,0,1.37000,,,0,5.660000,,,0,0.090,0.080,-0.080,0
0,1.100,0.100,-0.100,0,1.37000,,,0,5.660000,,,0,-0.100,0.100,-0.100,0
0,1.100,0.100,-0.100,0,1.37000,,,0,5.660000,,,0,-0.100,0.100,-0.100,0
0,1.290,0.140,-0.130,0,2.21000,,,0,5.660000,,,0,,,,
0,1.100,0.180,-0.180,0,1.37000,,,0,5.660000,,,0,,,,
0,1.290,0.080,-0.060,0,2.21000,,,0,5.660000,,,0,0.050,0.109,-0.102,0
0,1.100,0.180,-0.130,0,1.37000,,,0,5.660000,,,0,0.040,0.095,-0.083,0
0,1.290,0.120,-0.080,0,2.21000,,,0,5.660000,,,0,0.120,0.145,-0.148,0
0,1.100,0.240,-0.120,0,1.37000,,,0,5.660000,,,0,0.060,0.139,-0.157,0
0,1.290,0.350,-0.140,0,2.21000,,,0,5.660000,,,0,0.040,0.135,-0.166,0
0,1.290,0.280,-0.150,0,2.21000,,,0,5.660000,,,0,0.080,0.138,-0.153,0
0,1.290,0.470,-0.190,0,2.21000,,,0,5.660000,,,0,0.070,0.140,-0.141,0
0,1.290,0.640,-0.640,0,2.21000,,,0,5.660000,,,0,0.036,0.014,-0.014,0
0,1.105,,,0,1.39000,,,0,5.660000,,,0,0.160,0.150,-0.150,0
0,1.290,0.250,-0.250,0,2.21000,,,0,5.660000,,,0,0.121,0.051,-0.051,0
0,1.100,0.570,-0.570,0,1.37000,,,0,5.660000,,,0,0.111,0.013,-0.013,0
0,1.100,0.230,-0.230,0,1.37000,,,0,5.660000,,,0,-0.436,0.017,-0.017,0
0,1.290,0.250,-0.250,0,2.21000,,,0,5.660000,,,0,0.032,0.022,-0.022,0
0,1.100,,,0,1.37000,,,0,5.660000,,,0,0.020,0.141,-0.169,0
0,1.110,0.230,-0.150,0,1.41000,,,0,5.670000,,,0,-0.020,0.083,-0.108,0
0,1.110,0.170,-0.080,0,1.41000,,,0,5.670000,,,0,0.030,0.136,-0.152,0
0,1.110,0.070,-0.070,0,1.41000,,,0,5.670000,,,0,-0.460,0.097,-0.094,0
0,1.110,0.210,-0.200,0,1.41000,,,0,5.670000,,,0,0.190,0.091,-0.094,0
0,1.110,0.480,-0.180,0,1.41000,,,0,5.670000,,,0,-0.030,0.133,-0.217,0
0,1.289,,,0,2.21000,,,0,5.670000,,,0,0.026,0.043,-0.043,0
0,1.289,,,0,2.21000,,,0,5.670000,,,0,0.040,0.250,-0.300,0
0,1.110,0.050,-0.050,0,1.41000,,,0,5.670000,,,0,-0.200,0.100,-0.100,0
0,1.110,0.200,-0.200,0,1.41000,,,0,5.670000,,,0,0.046,0.013,-0.013,0
0,1.110,,,0,1.41000,,,0,5.670000,,,0,0.070,0.100,-0.100,0
0,1.110,0.180,-0.180,0,1.41000,,,0,5.670000,,,0,-0.300,0.120,-0.120,0
0,1.110,0.130,-0.090,0,1.41000,,,0,5.670000,,,0,0.090,0.096,-0.093,0
0,1.110,0.270,-0.150,0,1.41000,,,0,5.670000,,,0,-0.040,0.140,-0.183,0
0,1.112,,,0,1.42000,,,0,5.680000,,,0,0.360,0.100,-0.280,0
0,1.286,,,0,2.20000,,,0,5.690000,,,0,-0.020,0.300,-0.300,0
0,1.283,0.097,-0.089,0,2.19000,,,0,5.700000,,,0,0.014,0.235,-0.235,0
0,1.520,0.040,-0.040,0,4.14000,0.79000,-0.80000,0,5.700000,1.200000,-1.200000,0,0.170,0.060,-0.060,0
0,1.280,0.130,-0.100,0,2.18000,,,0,5.710000,,,0,0.070,0.070,-0.070,0
0,1.280,0.070,-0.050,0,2.18000,,,0,5.710000,,,0,-0.010,0.102,-0.102,0
0,1.280,0.090,-0.070,0,2.18000,,,0,5.710000,,,0,-0.030,0.139,-0.164,0
0,1.120,0.180,-0.130,0,1.46000,,,0,5.710000,,,0,-0.060,0.105,-0.125,0
0,1.280,0.120,-0.070,0,2.18000,,,0,5.710000,,,0,-0.590,0.074,-0.084,0
0,1.120,0.040,-0.070,0,1.46000,,,0,5.710000,,,0,-0.030,0.105,-0.105,0
0,1.120,0.470,-0.160,0,1.46000,,,0,5.710000,,,0,0.140,0.157,-0.143,0
0,1.280,0.250,-0.250,0,2.18000,,,0,5.710000,,,0,-0.216,0.013,-0.013,0
0,1.280,0.200,-0.110,0,2.18000,,,0,5.710000,,,0,-0.060,0.149,-0.196,0
0,1.120,0.070,-0.100,0,1.46000,,,0,5.710000,,,0,-0.080,0.153,-0.179,0
0,1.280,0.140,-0.120,0,2.18000,,,0,5.710000,,,0,-0.100,0.167,-0.194,0
0,1.280,0.080,-0.080,0,2.18000,,,0,5.710000,,,0,-0.510,0.060,-0.060,0
0,1.120,0.490,-0.490,0,1.46000,,,0,5.710000,,,0,0.160,0.150,-0.150,0
0,1.120,0.210,-0.210,0,1.46000,,,0,5.710000,,,0,-0.012,0.013,-0.013,0
0,1.120,0.250,-0.250,0,1.46000,,,0,5.710000,,,0,-0.202,0.009,-0.009,0
0,1.120,0.320,-0.320,0,1.46000,,,0,5.710000,,,0,-0.459,0.077,-0.077,0
0,1.120,0.160,-0.170,0,1.46000,,,0,5.710000,,,0,0.160,0.140,-0.140,0
0,1.117,,,0,1.45000,,,0,5.710000,,,0,-0.020,0.300,-0.300,0
0,1.120,0.090,-0.100,0,1.46000,,,0,5.710000,,,0,-0.190,0.180,-0.211,0
0,1.280,0.110,-0.070,0,2.18000,,,0,5.710000,,,0,0.050,0.157,-0.164,0
0,1.280,0.060,-0.070,0,2.18000,,,0,5.710000,,,0,-0.090,0.105,-0.081,0
0,1.120,0.130,-0.130,0,1.46000,,,0,5.710000,,,0,-0.090,0.190,-0.190,0
0,1.119,,,0,1.46000,,,0,5.720000,,,0,-0.035,0.013,-0.013,0
0,1.120,,,0,1.46000,,,0,5.720000,,,0,-0.060,0.150,-0.150,0
0,1.273,0.107,-0.077,0,2.16000,,,0,5.750000,,,0,0.260,0.080,-0.080,0
0,1.140,0.280,-0.120,0,1.55000,,,0,5.750000,,,0,-0.030,0.157,-0.170,0
0,1.140,0.090,-0.150,0,1.55000,,,0,5.750000,,,0,-0.090,0.212,-0.336,0
0,1.130,0.050,-0.110,0,1.51000,,,0,5.750000,,,0,0.000,0.149,-0.164,0
0,1.140,0.340,-0.150,0,1.55000,,,0,5.750000,,,0,0.030,0.134,-0.161,0
0,1.130,0.080,-0.080,0,1.51000,,,0,5.750000,,,0,0.050,0.104,-0.102,0
0,1.273,,,0,2.16000,,,0,5.750000,,,0,-0.220,0.150,-0.150,0
0,1.130,0.680,-0.680,0,1.51000,,,0,5.750000,,,0,0.020,0.137,-0.138,0
0,1.140,0.090,-0.090,0,1.55000,,,0,5.750000,,,0,-0.414,0.015,-0.015,0
0,1.140,0.540,-0.540,0,1.55000,,,0,5.750000,,,0,-0.123,0.012,-0.012,0
0,1.140,0.110,-0.110,0,1.55000,,,0,5.750000,,,0,0.030,0.102,-0.102,0
0,1.130,0.060,-0.060,0,1.51000,,,0,5.750000,,,0,-0.090,0.090,-0.082,0
0,1.130,0.330,-0.330,0,1.51000,,,0,5.750000,,,0,-0.459,0.077,-0.077,0
0,1.130,0.140,-0.140,0,1.51000,,,0,5.750000,,,0,0.040,0.080,-0.080,0
0,1.140,0.200,-0.140,0,1.55000,,,0,5.750000,,,0,0.000,0.090,-0.104,0
0,1.140,0.330,-0.240,0,1.55000,,,0,5.750000,,,0,0.000,0.070,-0.149,0
0,1.130,0.170,-0.110,0,1.51000,,,0,5.750000,,,0,0.080,0.079,-0.077,0
0,1.110,,,0,1.43000,0.45000,-0.32000,0,5.750000,,,0,,,,
0,1.274,0.145,-0.097,0,2.17000,,,0,5.760000,,,0,-0.050,0.080,-0.080,0
0,1.160,,,0,1.64000,0.24000,-0.23000,0,5.770000,,,0,-0.080,0.080,-0.080,0
0,1.270,0.560,-0.180,0,2.15000,,,0,5.770000,,,0,0.050,0.139,-0.141,0
0,1.270,0.440,-0.130,0,2.15000,,,0,5.770000,,,0,0.050,0.126,-0.163,0
0,1.270,0.410,-0.190,0,2.15000,,,0,5.770000,,,0,0.010,0.136,-0.175,0
0,1.270,0.620,-0.620,0,2.15000,,,0,5.770000,,,0,-0.023,0.046,-0.046,0
0,1.270,0.150,-0.140,0,2.15000,,,0,5.770000,,,0,-0.280,0.100,-0.100,0
0,1.139,,,0,1.55000,,,0,5.770000,,,0,0.000,0.150,-0.150,0
0,1.270,0.280,-0.280,0,2.15000,,,0,5.770000,,,0,-0.060,0.106,-0.104,0
0,1.270,0.550,-0.550,0,2.15000,,,0,5.770000,,,0,-0.040,0.250,-0.260,0
0,1.270,0.070,-0.100,0,2.15000,,,0,5.770000,,,0,-0.010,0.086,-0.086,0
0,1.270,0.100,-0.070,0,2.15000,,,0,5.770000,,,0,0.020,0.094,-0.098,0
0,1.270,0.070,-0.070,0,2.15000,,,0,5.770000,,,0,,,,
0,1.150,0.070,-0.070,0,1.60000,,,0,5.780000,,,0,-0.100,0.160,-0.200,0
0,1.150,0.190,-0.190,0,1.60000,,,0,5.780000,,,0,,,,
0,1.150,0.210,-0.160,0,1.60000,,,0,5.780000,,,0,-0.270,0.116,-0.128,0
0,1.150,0.200,-0.100,0,1.60000,,,0,5.780000,,,0,0.040,0.138,-0.159,0
0,1.150,0.250,-0.130,0,1.60000,,,0,5.780000,,,0,0.030,0.140,-0.164,0
0,1.150,0.100,-0.090,0,1.60000,,,0,5.780000,,,0,-0.090,0.143,-0.170,0
0,1.143,,,0,1.57000,,,0,5.780000,,,0,-0.020,0.300,-0.300,0
0,1.536,0.025,-0.025,0,3.80000,1.80000,-1.70000,0,5.800000,2.700000,-2.600000,0,0.321,0.065,-0.065,0
0,1.147,,,0,1.59000,,,0,5.800000,,,0,0.020,0.150,-0.150,0
0,1.160,0.100,-0.050,0,1.65000,,,0,5.810000,,,0,0.320,0.060,-0.070,0
0,1.160,0.130,-0.130,0,1.65000,,,0,5.810000,,,0,,,,
0,1.160,0.230,-0.230,0,1.65000,,,0,5.810000,,,0,-0.105,0.012,-0.012,0
0,1.160,0.540,-0.190,0,1.65000,,,0,5.810000,,,0,0.030,0.125,-0.173,0
0,1.160,0.160,-0.120,0,1.65000,,,0,5.810000,,,0,0.010,0.085,-0.090,0
0,1.160,0.100,-0.080,0,1.65000,,,0,5.810000,,,0,-0.040,0.152,-0.164,0
0,1.160,,,0,1.65000,,,0,5.810000,,,0,-0.240,0.300,-0.300,0
0,1.155,,,0,1.63000,,,0,5.810000,,,0,-0.160,0.300,-0.300,0
0,1.160,0.120,-0.120,0,1.65000,,,0,5.810000,,,0,-0.230,0.110,-0.166,0
0,1.160,0.190,-0.190,0,1.65000,,,0,5.810000,,,0,0.397,0.026,-0.026,0
0,1.180,,,0,1.74000,0.23000,-0.23000,0,5.820000,,,0,-0.080,0.080,-0.080,0
0,1.170,,,0,1.70000,0.20000,-0.20000,0,5.830000,,,0,-0.088,0.074,-0.074,0
0,1.163,0.051,-0.049,0,1.67000,,,0,5.830000,,,0,-0.051,0.235,-0.235,0
0,1.262,,,0,2.13000,,,0,5.830000,,,0,-0.046,0.042,-0.042,0
0,1.260,,,0,2.12000,,,0,5.830000,,,0,0.034,0.032,-0.032,0
0,1.165,,,0,1.68000,,,0,5.840000,,,0,-0.180,0.300,-0.300,0
0,1.160,,,0,1.66000,0.18000,-0.18000,0,5.840000,,,0,,,,
0,1.260,0.110,-0.090,0,2.13000,,,0,5.850000,,,0,-0.180,0.060,-0.060,0
0,1.260,0.080,-0.070,0,2.13000,,,0,5.850000,,,0,0.010,0.163,-0.172,0
0,1.260,0.250,-0.250,0,2.13000,,,0,5.850000,,,0,-0.207,0.013,-0.013,0
0,1.260,0.230,-0.140,0,2.13000,,,0,5.850000,,,0,0.040,0.137,-0.171,0
0,1.260,0.520,-0.240,0,2.13000,,,0,5.850000,,,0,0.040,0.130,-0.161,0
0,1.260,0.670,-0.670,0,2.13000,,,0,5.850000,,,0,0.030,0.132,-0.149,0
0,1.167,,,0,1.69000,,,0,5.850000,,,0,0.140,0.150,-0.150,0
0,1.260,0.090,-0.090,0,2.13000,,,0,5.850000,,,0,0.151,0.033,-0.033,0
0,1.260,0.050,-0.050,0,2.13000,,,0,5.850000,,,0,-0.010,0.100,-0.108,0
0,1.180,,,0,1.75000,0.25000,-0.40000,0,5.850000,,,0,-0.520,0.010,-0.010,0
0,1.170,,,0,1.71000,0.24000,-0.24000,0,5.870000,,,0,-0.090,0.160,-0.160,0
